"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
1069,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1069,"Kouk Kong Lech",NA,"","Khum","Commune","",""
1070,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1070,"Preal",NA,"","Khum","Commune","",""
1071,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1071,"Thma Pun",NA,"","Khum","Commune","",""
1072,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1072,"Tnaot",NA,"","Khum","Commune","",""
1073,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1073,"Angkor Sar",NA,"","Khum","Commune","",""
1074,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1074,"Chi Phok",NA,"","Khum","Commune","",""
1075,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1075,"Chres",NA,"","Khum","Commune","",""
1076,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1076,"Prey Khnes",NA,"","Khum","Commune","",""
1077,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1077,"Prey Rumdeng",NA,"","Khum","Commune","",""
1078,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1078,"Prey Totueng",NA,"","Khum","Commune","",""
1079,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1079,"Svay Chrum",NA,"","Khum","Commune","",""
1080,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1080,"Trapeang Srae",NA,"","Khum","Commune","",""
1081,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1081,"Kampong Popil",NA,"","Khum","Commune","",""
1082,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1082,"Kampong Prang",NA,"","Khum","Commune","",""
1083,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1083,"Kampong Ruessei",NA,"","Khum","Commune","",""
1084,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1084,"Kanhcham",NA,"","Khum","Commune","",""
1085,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1085,"Mesa Prachan",NA,"","Khum","Commune","",""
1086,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1086,"Preaek Ta Sar",NA,"","Khum","Commune","",""
1087,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1087,"Prey Pnov",NA,"","Khum","Commune","",""
1088,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1088,"Prey Sniet",NA,"","Khum","Commune","",""
1089,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1089,"Prey Sralet",NA,"","Khum","Commune","",""
1090,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1090,"Reab",NA,"","Khum","Commune","",""
1091,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1091,"Roka",NA,"","Khum","Commune","",""
1092,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1092,"Angkor Angk",NA,"","Khum","Commune","",""
1093,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1093,"Kampong Prasat",NA,"","Khum","Commune","",""
1094,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1094,"Kaoh Chek",NA,"","Khum","Commune","",""
1095,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1095,"Kaoh Roka",NA,"","Khum","Commune","",""
1096,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1096,"Kaoh Sampov",NA,"","Khum","Commune","",""
1097,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1097,"Krang Ta Yang",NA,"","Khum","Commune","",""
1098,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1098,"Preaek Krabau",NA,"","Khum","Commune","",""
1099,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1099,"Preaek Sambuor",NA,"","Khum","Commune","",""
1100,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1100,"Ruessei Srok",NA,"","Khum","Commune","",""
1101,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1101,"Svay Phluoh",NA,"","Khum","Commune","",""
1102,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1102,"Ba Baong",NA,"","Khum","Commune","",""
1103,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1103,"Banlich Prasat",NA,"","Khum","Commune","",""
1104,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1104,"Neak Loeang",NA,"","Khum","Commune","",""
1105,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1105,"Peam Mean Chey",NA,"","Khum","Commune","",""
1106,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1106,"Peam Ro",NA,"","Khum","Commune","",""
1107,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1107,"Preaek Khsay Ka",NA,"","Khum","Commune","",""
1108,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1108,"Preaek Khsay Kha",NA,"","Khum","Commune","",""
1109,40,"KHM","Cambodia",19,"Prey Vêng",125,"Peam Ro",1109,"Prey Kandieng",NA,"","Khum","Commune","",""
1110,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1110,"Angkor Reach",NA,"","Khum","Commune","",""
1111,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1111,"Banteay Chakrei",NA,"","Khum","Commune","",""
1112,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1112,"Boeng Daol",NA,"","Khum","Commune","",""
1113,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1113,"Chey Kampok",NA,"","Khum","Commune","",""
1114,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1114,"Kampong Soeng",NA,"","Khum","Commune","",""
1115,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1115,"Krang Svay",NA,"","Khum","Commune","",""
1116,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1116,"Lvea",NA,"","Khum","Commune","",""
1117,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1117,"Preah Sdach",NA,"","Khum","Commune","",""
1118,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1118,"Reathor",NA,"","Khum","Commune","",""
1119,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1119,"Rumchek",NA,"","Khum","Commune","",""
1120,40,"KHM","Cambodia",19,"Prey Vêng",126,"Preah Sdach",1120,"Seena Reach Otdam",NA,"","Khum","Commune","",""
1121,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1121,"Angkor Tret",NA,"","Khum","Commune","",""
1122,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1122,"Chea Khlang",NA,"","Khum","Commune","",""
1123,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1123,"Chrey",NA,"","Khum","Commune","",""
1124,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1124,"Damrei Puon",NA,"","Khum","Commune","",""
1125,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1125,"Me Bon",NA,"","Khum","Commune","",""
1126,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1126,"Pean Roung",NA,"","Khum","Commune","",""
1127,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1127,"Popueus",NA,"","Khum","Commune","",""
1128,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1128,"Prey Khla",NA,"","Khum","Commune","",""
1129,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1129,"Samraong",NA,"","Khum","Commune","",""
1130,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1130,"Svay Antor",NA,"","Khum","Commune","",""
1131,40,"KHM","Cambodia",19,"Prey Vêng",127,"Prey Veaeng",1131,"Tuek Thla",NA,"","Khum","Commune","",""
1132,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1132,"Ampil Krau",NA,"","Khum","Commune","",""
1133,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1133,"Chrey Khmum",NA,"","Khum","Commune","",""
1134,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1134,"Lve",NA,"","Khum","Commune","",""
1135,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1135,"Pnov Ti Muoy",NA,"","Khum","Commune","",""
1136,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1136,"Pnov Ti Pir",NA,"","Khum","Commune","",""
1137,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1137,"Pou Ti",NA,"","Khum","Commune","",""
1138,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1138,"Preaek Changkran",NA,"","Khum","Commune","",""
1139,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1139,"Prey Daeum Thnoeng",NA,"","Khum","Commune","",""
1140,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1140,"Prey Tueng",NA,"","Khum","Commune","",""
1141,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1141,"Ruessei Sanh",NA,"","Khum","Commune","",""
1142,40,"KHM","Cambodia",19,"Prey Vêng",128,"Sithor Kandal",1142,"Rumlech",NA,"","Khum","Commune","",""
1143,40,"KHM","Cambodia",20,"Rôtânôkiri",129,"Andoung Meas",1143,"Mai Hie",NA,"","Khum","Commune","",""
1144,40,"KHM","Cambodia",20,"Rôtânôkiri",129,"Andoung Meas",1144,"Malik",NA,"","Khum","Commune","",""
1145,40,"KHM","Cambodia",20,"Rôtânôkiri",129,"Andoung Meas",1145,"Nhang",NA,"","Khum","Commune","",""
1146,40,"KHM","Cambodia",20,"Rôtânôkiri",129,"Andoung Meas",1146,"Ta Lav",NA,"","Khum","Commune","",""
1147,40,"KHM","Cambodia",20,"Rôtânôkiri",130,"Ban Lung",1147,"Kachanh",NA,"","Khum","Commune","",""
1148,40,"KHM","Cambodia",20,"Rôtânôkiri",130,"Ban Lung",1148,"Labansiek",NA,"","Khum","Commune","",""
1149,40,"KHM","Cambodia",20,"Rôtânôkiri",130,"Ban Lung",1149,"Yeak Laom",NA,"","Khum","Commune","",""
1150,40,"KHM","Cambodia",20,"Rôtânôkiri",131,"Bar Kaev",1150,"Kak",NA,"","Khum","Commune","",""
1151,40,"KHM","Cambodia",20,"Rôtânôkiri",131,"Bar Kaev",1151,"Ke Chong",NA,"","Khum","Commune","",""
1152,40,"KHM","Cambodia",20,"Rôtânôkiri",131,"Bar Kaev",1152,"Laming",NA,"","Khum","Commune","",""
1153,40,"KHM","Cambodia",20,"Rôtânôkiri",131,"Bar Kaev",1153,"Lung Khung",NA,"","Khum","Commune","",""
1154,40,"KHM","Cambodia",20,"Rôtânôkiri",131,"Bar Kaev",1154,"Seung",NA,"","Khum","Commune","",""
1155,40,"KHM","Cambodia",20,"Rôtânôkiri",131,"Bar Kaev",1155,"Ting Chak",NA,"","Khum","Commune","",""
1156,40,"KHM","Cambodia",20,"Rôtânôkiri",132,"Koun Mom",1156,"Serei Mongkol",NA,"","Khum","Commune","",""
1157,40,"KHM","Cambodia",20,"Rôtânôkiri",132,"Koun Mom",1157,"Srae Angkrong",NA,"","Khum","Commune","",""
1158,40,"KHM","Cambodia",20,"Rôtânôkiri",132,"Koun Mom",1158,"Ta Ang",NA,"","Khum","Commune","",""
1159,40,"KHM","Cambodia",20,"Rôtânôkiri",132,"Koun Mom",1159,"Toen",NA,"","Khum","Commune","",""
1160,40,"KHM","Cambodia",20,"Rôtânôkiri",132,"Koun Mom",1160,"Trapeang Chres",NA,"","Khum","Commune","",""
1161,40,"KHM","Cambodia",20,"Rôtânôkiri",132,"Koun Mom",1161,"Trapeang Kraham",NA,"","Khum","Commune","",""
1162,40,"KHM","Cambodia",20,"Rôtânôkiri",133,"Lumphat",1162,"Chey Otdam",NA,"","Khum","Commune","",""
1163,40,"KHM","Cambodia",20,"Rôtânôkiri",133,"Lumphat",1163,"Ka Laeng",NA,"","Khum","Commune","",""
1164,40,"KHM","Cambodia",20,"Rôtânôkiri",133,"Lumphat",1164,"La Bang Muoy",NA,"","Khum","Commune","",""
1165,40,"KHM","Cambodia",20,"Rôtânôkiri",133,"Lumphat",1165,"La Bang Pir",NA,"","Khum","Commune","",""
1166,40,"KHM","Cambodia",20,"Rôtânôkiri",133,"Lumphat",1166,"Pa Tang",NA,"","Khum","Commune","",""
1167,40,"KHM","Cambodia",20,"Rôtânôkiri",133,"Lumphat",1167,"Seda",NA,"","Khum","Commune","",""
1168,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1168,"Aekakpheap",NA,"","Khum","Commune","",""
1169,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1169,"Cha Ung",NA,"","Khum","Commune","",""
1170,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1170,"Chan",NA,"","Khum","Commune","",""
1171,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1171,"Kalai",NA,"","Khum","Commune","",""
1172,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1172,"L'ak",NA,"","Khum","Commune","",""
1173,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1173,"Ou Chum",NA,"","Khum","Commune","",""
1174,40,"KHM","Cambodia",20,"Rôtânôkiri",134,"Ou Chum",1174,"Sameakki",NA,"","Khum","Commune","",""
1175,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1175,"Bar Kham",NA,"","Khum","Commune","",""
1176,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1176,"Lum Choar",NA,"","Khum","Commune","",""
1177,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1177,"Pak Nhai",NA,"","Khum","Commune","",""
1178,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1178,"Pate",NA,"","Khum","Commune","",""
1179,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1179,"Saom Thum",NA,"","Khum","Commune","",""
1180,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1180,"Sesant",NA,"","Khum","Commune","",""
1181,40,"KHM","Cambodia",20,"Rôtânôkiri",135,"Ou Ya Dav",1181,"Ya Tung",NA,"","Khum","Commune","",""
1182,40,"KHM","Cambodia",20,"Rôtânôkiri",136,"Ta Veaeng",1182,"n.a. ( 1)",NA,"","Khum","Commune","",""
1183,40,"KHM","Cambodia",20,"Rôtânôkiri",136,"Ta Veaeng",1183,"Ta Veaeng Kraom",NA,"","Khum","Commune","",""
1184,40,"KHM","Cambodia",20,"Rôtânôkiri",136,"Ta Veaeng",1184,"Ta Veaeng Leu",NA,"","Khum","Commune","",""
1185,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1185,"Ban Pong",NA,"","Khum","Commune","",""
1186,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1186,"Hat Pak",NA,"","Khum","Commune","",""
1187,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1187,"Ka Choun",NA,"","Khum","Commune","",""
1188,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1188,"Kaoh Pang",NA,"","Khum","Commune","",""
1189,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1189,"Kaoh Peak",NA,"","Khum","Commune","",""
1190,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1190,"Kok Lak",NA,"","Khum","Commune","",""
1191,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1191,"n.a. ( 8)",NA,"","Khum","Commune","",""
1192,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1192,"Pa Kalan",NA,"","Khum","Commune","",""
1193,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1193,"Phnum Kok",NA,"","Khum","Commune","",""
1194,40,"KHM","Cambodia",20,"Rôtânôkiri",137,"Veun Sai",1194,"Veun Sai",NA,"","Khum","Commune","",""
1195,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1195,"Char Chhuk",NA,"","Khum","Commune","",""
1196,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1196,"Doun Peaeng",NA,"","Khum","Commune","",""
1197,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1197,"Kouk Doung",NA,"","Khum","Commune","",""
1198,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1198,"Koul",NA,"","Khum","Commune","",""
1199,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1199,"Nokor Pheas",NA,"","Khum","Commune","",""
1200,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1200,"Srae Khvav",NA,"","Khum","Commune","",""
1201,40,"KHM","Cambodia",21,"Siemréab",138,"Angkor Chum",1201,"Ta Saom",NA,"","Khum","Commune","",""
1202,40,"KHM","Cambodia",21,"Siemréab",139,"Angkor Thum",1202,"Chob Ta Trav",NA,"","Khum","Commune","",""
1203,40,"KHM","Cambodia",21,"Siemréab",139,"Angkor Thum",1203,"Leang Dai",NA,"","Khum","Commune","",""
1204,40,"KHM","Cambodia",21,"Siemréab",139,"Angkor Thum",1204,"Peak Snaeng",NA,"","Khum","Commune","",""
1205,40,"KHM","Cambodia",21,"Siemréab",139,"Angkor Thum",1205,"Svay Chek",NA,"","Khum","Commune","",""
1206,40,"KHM","Cambodia",21,"Siemréab",140,"Banteay Srei",1206,"Khnar Sanday",NA,"","Khum","Commune","",""
1207,40,"KHM","Cambodia",21,"Siemréab",140,"Banteay Srei",1207,"Khun Ream",NA,"","Khum","Commune","",""
1208,40,"KHM","Cambodia",21,"Siemréab",140,"Banteay Srei",1208,"Preak Dak",NA,"","Khum","Commune","",""
1209,40,"KHM","Cambodia",21,"Siemréab",140,"Banteay Srei",1209,"Rumchek",NA,"","Khum","Commune","",""
1210,40,"KHM","Cambodia",21,"Siemréab",140,"Banteay Srei",1210,"Run Ta Aek",NA,"","Khum","Commune","",""
1211,40,"KHM","Cambodia",21,"Siemréab",140,"Banteay Srei",1211,"Tbaeng",NA,"","Khum","Commune","",""
1212,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1212,"Anlong Samnar",NA,"","Khum","Commune","",""
1213,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1213,"Chi Kraeng",NA,"","Khum","Commune","",""
1214,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1214,"Kampong Kdei",NA,"","Khum","Commune","",""
1215,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1215,"Khvav",NA,"","Khum","Commune","",""
1216,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1216,"Kouk Thlok Kraom",NA,"","Khum","Commune","",""
1217,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1217,"Kouk Thlok Leu",NA,"","Khum","Commune","",""
1218,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1218,"Lveaeng Ruessei",NA,"","Khum","Commune","",""
1219,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1219,"n.a. ( 437)",NA,"","Khum","Commune","",""
1220,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1220,"Pongro Kraom",NA,"","Khum","Commune","",""
1221,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1221,"Pongro Leu",NA,"","Khum","Commune","",""
1222,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1222,"Ruessei Lok",NA,"","Khum","Commune","",""
1223,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1223,"Sangvaeuy",NA,"","Khum","Commune","",""
1224,40,"KHM","Cambodia",21,"Siemréab",141,"Chi Kraeng",1224,"Spean Tnaot",NA,"","Khum","Commune","",""
1225,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1225,"Chonloas Dai",NA,"","Khum","Commune","",""
1226,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1226,"Kampong Thkov",NA,"","Khum","Commune","",""
1227,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1227,"Kralanh",NA,"","Khum","Commune","",""
1228,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1228,"Krouch Kor",NA,"","Khum","Commune","",""
1229,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1229,"Roung Kou",NA,"","Khum","Commune","",""
1230,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1230,"Saen Sokh",NA,"","Khum","Commune","",""
1231,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1231,"Sambuor",NA,"","Khum","Commune","",""
1232,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1232,"Snuol",NA,"","Khum","Commune","",""
1233,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1233,"Sranal",NA,"","Khum","Commune","",""
1234,40,"KHM","Cambodia",21,"Siemréab",142,"Kralanh",1234,"Ta an",NA,"","Khum","Commune","",""
1235,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1235,"Ampil",NA,"","Khum","Commune","",""
1236,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1236,"Bakong",NA,"","Khum","Commune","",""
1237,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1237,"Ballangk",NA,"","Khum","Commune","",""
1238,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1238,"Kampong Phluk",NA,"","Khum","Commune","",""
1239,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1239,"Kandaek",NA,"","Khum","Commune","",""
1240,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1240,"Kantreang",NA,"","Khum","Commune","",""
1241,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1241,"Mean Chey",NA,"","Khum","Commune","",""
1242,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1242,"n.a. ( 330)",NA,"","Khum","Commune","",""
1243,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1243,"Roluos",NA,"","Khum","Commune","",""
1244,40,"KHM","Cambodia",21,"Siemréab",143,"Prasat Bakong",1244,"Trapeang Thum",NA,"","Khum","Commune","",""
1245,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1245,"Doun Kaev",NA,"","Khum","Commune","",""
1246,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1246,"Kaev Poar",NA,"","Khum","Commune","",""
1247,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1247,"Kdei Run",NA,"","Khum","Commune","",""
1248,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1248,"Khnat",NA,"","Khum","Commune","",""
1249,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1249,"Krabei Riel",NA,"","Khum","Commune","",""
1250,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1250,"Lvea",NA,"","Khum","Commune","",""
1251,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1251,"Mukh Paen",NA,"","Khum","Commune","",""
1252,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1252,"n.a. ( 319)",NA,"","Khum","Commune","",""
1253,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1253,"Pou Treay",NA,"","Khum","Commune","",""
1254,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1254,"Prey Chruk",NA,"","Khum","Commune","",""
1255,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1255,"Puok",NA,"","Khum","Commune","",""
1256,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1256,"Reul",NA,"","Khum","Commune","",""
1257,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1257,"Samraong Yea",NA,"","Khum","Commune","",""
1258,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1258,"Sasar Sdam",NA,"","Khum","Commune","",""
1259,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1259,"Trei Nhoar",NA,"","Khum","Commune","",""
1260,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1260,"Tuek Vil",NA,"","Khum","Commune","",""
1261,40,"KHM","Cambodia",21,"Siemréab",144,"Puok",1261,"Yeang",NA,"","Khum","Commune","",""
1262,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1262,"Chreav",NA,"","Khum","Commune","",""
1263,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1263,"Kouk Chak",NA,"","Khum","Commune","",""
1264,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1264,"n.a. ( 321)",NA,"","Khum","Commune","",""
1265,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1265,"Nokor Thum",NA,"","Khum","Commune","",""
1266,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1266,"Sala Kamraeuk",NA,"","Khum","Commune","",""
1267,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1267,"Sambuor",NA,"","Khum","Commune","",""
1268,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1268,"Siem Reab",NA,"","Khum","Commune","",""
1269,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1269,"Sla Kram",NA,"","Khum","Commune","",""
1270,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1270,"Srangae",NA,"","Khum","Commune","",""
1271,40,"KHM","Cambodia",21,"Siemréab",145,"Siem Reab",1271,"Svay Dangkum",NA,"","Khum","Commune","",""
1272,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1272,"Chan Sar",NA,"","Khum","Commune","",""
1273,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1273,"Dam Daek",NA,"","Khum","Commune","",""
1274,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1274,"Dan Run",NA,"","Khum","Commune","",""
1275,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1275,"Kampong Khleang",NA,"","Khum","Commune","",""
1276,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1276,"Khchas",NA,"","Khum","Commune","",""
1277,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1277,"Khnar Pou",NA,"","Khum","Commune","",""
1278,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1278,"Kien Sangkae",NA,"","Khum","Commune","",""
1279,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1279,"n.a. ( 338)",NA,"","Khum","Commune","",""
1280,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1280,"Popel",NA,"","Khum","Commune","",""
1281,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1281,"Samraong",NA,"","Khum","Commune","",""
1282,40,"KHM","Cambodia",21,"Siemréab",146,"Soutr Nikom",1282,"Ta Yaek",NA,"","Khum","Commune","",""
